Reading config file...
2022/03/21 15:35:11 Now running. Press CTRL-C to exit.
guild ID: 830676304487120956
737486148846223392 ruriWhat 2022-04-17
755993968432382012 PettingCrewmate 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
356732493811941377 HYPERS 2022-04-17
375459873669906432 GWchinaAqua7 2022-04-17
766503678101815316 scarfFang 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
869804606597775360 rokachair 2022-04-17
869804606597775360 rokachair 2022-04-17
752090022605226065 woah 2022-04-17
869804606597775360 rokachair 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
814042343236698132 hwaWave 2022-04-17
796618007665180672 omgSugoi 2022-04-17
869779110090645514 rankoPout 2022-04-17
684194381619920951 arisaPotato 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
820003977268822096 IrizchuPat 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
796618007665180672 omgSugoi 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
606980165871992879 DColon 2022-04-17
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-04-17
699237053480566804 02potato 2022-04-17
606980165871992879 DColon 2022-04-17
606977852436512823 PepeLaugh 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
694035885812875304 chocoGasp 2022-04-17
684190226608029737 ChinoShock 2022-04-17
356732493811941377 HYPERS 2022-04-17
375459873669906432 GWchinaAqua7 2022-04-17
900447948884824074 bakaWau 2022-04-17
780945173714042900 chitogeCry 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
694035885812875304 chocoGasp 2022-04-17
869775126298787900 wakaOhh 2022-04-17
675926542387511305 ak12nod 2022-04-17
634981566669651968 smugArisa 2022-04-17
626644586080632832 umuWorried 2022-04-17
819078192119152671 notLikeKiri 2022-04-17
609237435217608716 YuiHey 2022-04-17
776311876434657301 CatThumbsUp 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
869769387337478175 essexLemons 2022-04-17
869769387337478175 essexLemons 2022-04-17
606978613044051979 LULW 2022-04-17
633901213514989569 aquaYay 2022-04-17
794393262512668679 OMEGALUL 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
634977469690150912 AYAYAcry 2022-04-17
615294734826471436 FeelsWeirdestMan 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
764309677621116931 AyayaSmile 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
606980165871992879 DColon 2022-04-17
820003977268822096 IrizchuPat 2022-04-17
820003977268822096 IrizchuPat 2022-04-17
609238045321068585 YuiHug 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
606980165871992879 DColon 2022-04-17
869804326162423878 notLikeUni 2022-04-17
780945173546795059 pecoDrool 2022-04-17
634981566950539302 whatHaveYouDone 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
847781049627050003 ayameWTF 2022-04-17
702385534600871977 wakaBroken 2022-04-17
814042343236698132 hwaWave 2022-04-17
869775122414841856 wakaScary 2022-04-17
684583765263122435 ohIAki 2022-04-17
809891608425267271 CantSleep 2022-04-17
606979774165811241 4HEad 2022-04-17
356732493811941377 HYPERS 2022-04-17
375459873669906432 GWchinaAqua7 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
900447948884824074 bakaWau 2022-04-17
688570177763541006 bakaWAH 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
935924265960751144 ratjam 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
776311876434657301 CatThumbsUp 2022-04-17
752090022605226065 woah 2022-04-17
684583765263122435 ohIAki 2022-04-17
843392678665125908 peepoThink 2022-04-17
752090022605226065 woah 2022-04-17
752090022605226065 woah 2022-04-17
684588286496342059 YellowHopeless 2022-04-17
814042343236698132 hwaWave 2022-04-17
606980165871992879 DColon 2022-04-17
606980165871992879 DColon 2022-04-17
606983109329551371 MonkaHmm 2022-04-17
814042343236698132 hwaWave 2022-04-17
356732087228694529 MitsuhaHappy 2022-04-17
820003977268822096 IrizchuPat 2022-04-17
900447948884824074 bakaWau 2022-04-17
920558497203101697 PEEPERS 2022-04-17
606980165871992879 DColon 2022-04-17
717409819937603665 sadge 2022-04-17
634981566950539302 whatHaveYouDone 2022-04-17
820003977268822096 IrizchuPat 2022-04-17
606980165871992879 DColon 2022-04-17
752090022605226065 woah 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
843399954423611413 maskCool 2022-04-17
606980165871992879 DColon 2022-04-17
606980165871992879 DColon 2022-04-17
606980165871992879 DColon 2022-04-17
633882235946401802 EMTheart 2022-04-17
703119073466122290 yeehawturtle 2022-04-17
578428711318323210 umu 2022-04-17
920558497203101697 PEEPERS 2022-04-17
607584384228392994 brainlet 2022-04-18
900447948884824074 bakaWau 2022-04-18
634981566950539302 whatHaveYouDone 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
684190226608029737 ChinoShock 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
796618007665180672 omgSugoi 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
356732493811941377 HYPERS 2022-04-18
375459873669906432 GWchinaAqua7 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
688570177763541006 bakaWAH 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606980165871992879 DColon 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606980165871992879 DColon 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
765376212784250940 brownAwau 2022-04-18
737497603649962077 wakaYay 2022-04-18
684199059900465152 smol 2022-04-18
684581260357795926 yoohoho 2022-04-18
684588286496342059 YellowHopeless 2022-04-18
684194381619920951 arisaPotato 2022-04-18
634977469690150912 AYAYAcry 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
699289063709999235 1Head 2022-04-18
794393262512668679 OMEGALUL 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
773006722574712853 ShAwooo 2022-04-18
684190226608029737 ChinoShock 2022-04-18
356732087228694529 MitsuhaHappy 2022-04-18
809891609079578674 HeavyBreathing 2022-04-18
606980165871992879 DColon 2022-04-18
786987131612037181 umuPensive 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
356732493811941377 HYPERS 2022-04-18
688570177763541006 bakaWAH 2022-04-18
606980165871992879 DColon 2022-04-18
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-04-18
821240056626282516 bakaSmart 2022-04-18
688570177763541006 bakaWAH 2022-04-18
684573841061576796 gayTension 2022-04-18
920558497203101697 PEEPERS 2022-04-18
717409819937603665 sadge 2022-04-18
634981566950539302 whatHaveYouDone 2022-04-18
780945173546795059 pecoDrool 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
843392678830014495 peepoShrug 2022-04-18
821240056626282516 bakaSmart 2022-04-18
606980165871992879 DColon 2022-04-18
356732087228694529 MitsuhaHappy 2022-04-18
606980165871992879 DColon 2022-04-18
702386433226309683 wakaSad 2022-04-18
356732087228694529 MitsuhaHappy 2022-04-18
765376212784250940 brownAwau 2022-04-18
920558497203101697 PEEPERS 2022-04-18
684194381619920951 arisaPotato 2022-04-18
773006722578907136 KaltWorry 2022-04-18
606980165871992879 DColon 2022-04-18
820003977268822096 IrizchuPat 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
775175968657899560 pepeLaugh1 2022-04-18
752089160914829383 remFive 2022-04-18
610237142614016126 xqcM 2022-04-18
775175968657899560 pepeLaugh1 2022-04-18
775175968657899560 pepeLaugh1 2022-04-18
684588286496342059 YellowHopeless 2022-04-18
775175968657899560 pepeLaugh1 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606980165871992879 DColon 2022-04-18
766061593216811029 TrollHD 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
688570177763541006 bakaWAH 2022-04-18
900447948884824074 bakaWau 2022-04-18
606980165871992879 DColon 2022-04-18
820003977268822096 IrizchuPat 2022-04-18
606980165871992879 DColon 2022-04-18
606980165871992879 DColon 2022-04-18
684573841061576796 gayTension 2022-04-18
606980165871992879 DColon 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
661517362868256778 yuicry 2022-04-18
606983109329551371 MonkaHmm 2022-04-18
606980165871992879 DColon 2022-04-18
773006720149880852 hoshiDerp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
661517362868256778 yuicry 2022-04-18
843392678665125908 peepoThink 2022-04-18
843392678665125908 peepoThink 2022-04-18
606982227452100630 MeguDead 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606977852436512823 PepeLaugh 2022-04-18
609446090340565003 AYAYA 2022-04-18
606980165871992879 DColon 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
398950680217255977 GWchinaSakuraThinking 2022-04-18
606980165871992879 DColon 2022-04-18
606980165871992879 DColon 2022-04-18
776312281906020383 SadCat 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
794393262512668679 OMEGALUL 2022-04-18
606980165871992879 DColon 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
626642947198287883 WeirdChamp 2022-04-18
694035885812875304 chocoGasp 2022-04-18
694035885812875304 chocoGasp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606983109329551371 MonkaHmm 2022-04-18
684588286496342059 YellowHopeless 2022-04-18
606980165871992879 DColon 2022-04-18
606980165871992879 DColon 2022-04-18
717409819937603665 sadge 2022-04-18
684199059900465152 smol 2022-04-18
717409819937603665 sadge 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
684587611469119653 rankoPog 2022-04-18
656799207889305600 PowerUpL 2022-04-18
611319905727414282 xqchaHAA 2022-04-18
656799207587315742 PowerUpR 2022-04-18
684587611393622033 rankoSmug 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
609435599237021726 AzuPeek 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
900447948884824074 bakaWau 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
702385534600871977 wakaBroken 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
717409819937603665 sadge 2022-04-18
869775122553274408 wakaAngery 2022-04-18
606980165871992879 DColon 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
794393262512668679 OMEGALUL 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
843392678830014495 peepoShrug 2022-04-18
776311876434657301 CatThumbsUp 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
780945173546795059 pecoDrool 2022-04-18
356732493811941377 HYPERS 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
794393262512668679 OMEGALUL 2022-04-18
786987131612037181 umuPensive 2022-04-18
633882235946401802 EMTheart 2022-04-18
703119073466122290 yeehawturtle 2022-04-18
578428711318323210 umu 2022-04-18
606980165871992879 DColon 2022-04-18
610237142614016126 xqcM 2022-04-18
606977852436512823 PepeLaugh 2022-04-18
